,age,job,marital,education,housing,loan,contact,month,day_of_week,campaign,prev_nr_contacts,prev_outcome,cons_price_idx,cons_conf_idx,nr_employed,subscribed
266,44,admin.,divorced,high.school,yes,no,cellular,aug,mon,2,0,nonexistent,93.444,-36.1,5228.1,no
267,29,admin.,single,university.degree,yes,no,cellular,apr,wed,1,0,nonexistent,93.075,-47.1,5099.1,no
268,35,technician,married,professional.course,no,no,cellular,nov,wed,3,0,nonexistent,93.2,-42.0,5195.8,no
269,31,technician,married,professional.course,yes,no,telephone,may,tue,2,0,nonexistent,93.994,-36.4,5191.0,no
270,47,technician,married,high.school,yes,no,cellular,nov,fri,3,1,failure,93.2,-42.0,5195.8,no
271,42,technician,divorced,university.degree,no,no,cellular,jul,fri,2,0,nonexistent,93.918,-42.7,5228.1,no
272,25,blue-collar,single,basic.9y,yes,no,cellular,jul,thu,3,0,nonexistent,93.918,-42.7,5228.1,no
273,26,blue-collar,married,basic.6y,yes,yes,telephone,may,fri,2,0,nonexistent,93.994,-36.4,5191.0,no
274,46,management,married,basic.9y,yes,no,cellular,nov,fri,1,0,nonexistent,93.2,-42.0,5195.8,no
275,25,blue-collar,single,basic.4y,no,no,telephone,may,fri,1,0,nonexistent,93.994,-36.4,5191.0,no
276,32,technician,married,university.degree,yes,no,cellular,aug,fri,1,0,nonexistent,93.444,-36.1,5228.1,no
277,57,admin.,married,high.school,no,no,cellular,aug,tue,15,0,nonexistent,93.444,-36.1,5228.1,no
278,37,blue-collar,married,high.school,no,no,cellular,jul,thu,4,0,nonexistent,93.918,-42.7,5228.1,no
279,46,admin.,married,professional.course,yes,no,cellular,apr,tue,1,0,nonexistent,93.075,-47.1,5099.1,no
280,59,admin.,married,professional.course,no,no,telephone,may,mon,1,0,nonexistent,93.994,-36.4,5191.0,no
281,37,technician,married,professional.course,no,no,cellular,apr,fri,2,0,nonexistent,93.075,-47.1,5099.1,no
283,36,technician,married,professional.course,no,yes,cellular,apr,fri,2,0,nonexistent,93.075,-47.1,5099.1,no
284,31,self-employed,married,university.degree,yes,no,cellular,nov,mon,1,0,nonexistent,93.2,-42.0,5195.8,no
285,50,admin.,married,basic.9y,no,no,cellular,may,thu,6,0,nonexistent,92.893,-46.2,5099.1,no
286,35,admin.,married,high.school,yes,no,telephone,may,mon,4,0,nonexistent,93.994,-36.4,5191.0,no
287,38,admin.,married,high.school,yes,yes,cellular,may,fri,1,0,nonexistent,92.893,-46.2,5099.1,no
288,48,management,married,high.school,no,no,cellular,jul,tue,1,0,nonexistent,93.918,-42.7,5228.1,no
289,42,technician,married,basic.9y,no,no,cellular,nov,wed,2,0,nonexistent,93.2,-42.0,5195.8,no
290,49,technician,divorced,university.degree,yes,no,telephone,nov,thu,1,0,nonexistent,93.2,-42.0,5195.8,no
291,36,blue-collar,single,professional.course,yes,yes,telephone,apr,mon,3,1,failure,93.075,-47.1,5099.1,no
292,49,blue-collar,married,basic.9y,no,no,cellular,may,fri,2,2,failure,92.893,-46.2,5099.1,no
293,44,blue-collar,married,basic.9y,yes,no,cellular,jul,mon,2,0,nonexistent,93.918,-42.7,5228.1,no
294,55,technician,married,basic.9y,no,no,cellular,nov,wed,1,0,nonexistent,93.2,-42.0,5195.8,no
295,36,admin.,married,university.degree,no,no,telephone,may,tue,3,0,nonexistent,93.994,-36.4,5191.0,no
296,54,technician,married,professional.course,no,no,cellular,aug,tue,1,0,nonexistent,93.444,-36.1,5228.1,no
298,23,blue-collar,married,basic.9y,yes,no,cellular,jul,wed,1,0,nonexistent,93.918,-42.7,5228.1,no
299,51,self-employed,married,basic.9y,yes,no,telephone,may,tue,2,0,nonexistent,93.994,-36.4,5191.0,no
300,22,student,single,professional.course,yes,no,cellular,aug,mon,2,1,failure,92.201,-31.4,5076.2,yes
301,37,admin.,married,university.degree,yes,no,cellular,aug,tue,5,0,nonexistent,93.444,-36.1,5228.1,no
302,43,blue-collar,married,basic.6y,yes,no,cellular,jul,tue,2,0,nonexistent,93.918,-42.7,5228.1,no
303,42,entrepreneur,single,university.degree,yes,no,cellular,nov,wed,2,0,nonexistent,93.2,-42.0,5195.8,no
304,47,retired,married,university.degree,no,no,telephone,jul,tue,10,0,nonexistent,93.918,-42.7,5228.1,no
305,28,technician,single,high.school,no,no,cellular,oct,wed,1,1,failure,92.431,-26.9,5017.5,yes
306,24,blue-collar,married,basic.9y,no,no,cellular,jul,tue,3,0,nonexistent,93.918,-42.7,5228.1,no
307,35,admin.,married,high.school,yes,no,telephone,may,fri,3,0,nonexistent,93.994,-36.4,5191.0,no
308,36,services,single,high.school,yes,no,cellular,may,tue,2,0,nonexistent,92.893,-46.2,5099.1,no
309,53,admin.,married,university.degree,no,no,cellular,aug,wed,5,0,nonexistent,93.444,-36.1,5228.1,no
310,43,admin.,divorced,high.school,no,no,telephone,may,mon,2,0,nonexistent,93.994,-36.4,5191.0,no
311,43,blue-collar,married,basic.9y,yes,no,cellular,may,tue,1,0,nonexistent,92.893,-46.2,5099.1,no
313,38,admin.,single,university.degree,yes,yes,telephone,may,wed,3,0,nonexistent,93.994,-36.4,5191.0,no
314,38,admin.,single,high.school,yes,no,cellular,may,tue,4,0,nonexistent,92.893,-46.2,5099.1,no
315,46,admin.,married,professional.course,no,no,telephone,jun,mon,2,0,nonexistent,94.465,-41.8,5228.1,no
316,43,management,divorced,university.degree,yes,no,cellular,jul,tue,1,0,nonexistent,93.918,-42.7,5228.1,no
317,31,technician,married,basic.6y,yes,no,telephone,nov,thu,8,1,failure,93.2,-42.0,5195.8,no
318,39,blue-collar,divorced,basic.9y,yes,no,telephone,jun,wed,1,0,nonexistent,94.465,-41.8,5228.1,no
319,48,admin.,single,university.degree,no,no,telephone,may,mon,1,0,nonexistent,93.994,-36.4,5191.0,no
320,35,management,married,high.school,yes,no,cellular,nov,tue,1,0,nonexistent,93.2,-42.0,5195.8,no
321,37,services,married,high.school,yes,no,cellular,may,wed,2,0,nonexistent,92.893,-46.2,5099.1,no
322,46,unemployed,married,basic.6y,yes,no,cellular,nov,thu,4,0,nonexistent,93.2,-42.0,5195.8,no
323,24,blue-collar,single,basic.4y,yes,no,cellular,may,fri,1,0,nonexistent,92.893,-46.2,5099.1,no
324,51,technician,married,basic.6y,no,no,telephone,jun,fri,2,0,nonexistent,94.465,-41.8,5228.1,no
325,51,management,married,university.degree,yes,no,cellular,nov,mon,1,0,nonexistent,93.2,-42.0,5195.8,no
326,51,admin.,single,university.degree,no,no,telephone,jul,fri,5,0,nonexistent,93.918,-42.7,5228.1,no
327,52,services,married,basic.6y,yes,no,cellular,apr,mon,1,0,nonexistent,93.075,-47.1,5099.1,no
328,51,self-employed,married,university.degree,yes,no,cellular,nov,thu,2,0,nonexistent,93.2,-42.0,5195.8,no
329,33,services,single,high.school,no,yes,cellular,may,mon,2,0,nonexistent,92.893,-46.2,5099.1,no
330,38,admin.,single,university.degree,yes,no,cellular,mar,mon,1,0,nonexistent,92.843,-50.0,5099.1,no
331,35,admin.,single,university.degree,yes,yes,cellular,apr,thu,1,1,failure,93.075,-47.1,5099.1,no
332,29,services,married,high.school,no,no,telephone,may,fri,2,0,nonexistent,93.994,-36.4,5191.0,no
333,30,technician,divorced,basic.9y,yes,no,telephone,may,wed,1,0,nonexistent,93.994,-36.4,5191.0,no
334,52,services,divorced,basic.6y,yes,no,cellular,aug,tue,2,0,nonexistent,93.444,-36.1,5228.1,no
335,55,admin.,married,high.school,yes,no,cellular,nov,tue,1,0,nonexistent,93.2,-42.0,5195.8,no
336,62,admin.,married,high.school,no,no,telephone,mar,mon,2,0,nonexistent,92.843,-50.0,5099.1,yes
337,28,technician,married,university.degree,yes,no,cellular,jul,wed,1,0,nonexistent,93.918,-42.7,5228.1,no
338,42,admin.,married,high.school,no,no,cellular,nov,fri,6,0,nonexistent,93.2,-42.0,5195.8,no
339,48,technician,married,professional.course,no,no,cellular,jul,tue,2,0,nonexistent,93.918,-42.7,5228.1,no
340,39,self-employed,married,university.degree,no,no,cellular,nov,mon,1,1,failure,93.2,-42.0,5195.8,no
341,31,services,single,basic.9y,yes,no,cellular,nov,fri,2,0,nonexistent,93.2,-42.0,5195.8,no
342,30,technician,single,professional.course,yes,no,cellular,aug,mon,1,0,nonexistent,93.444,-36.1,5228.1,no
343,35,technician,single,university.degree,yes,no,cellular,may,mon,2,0,nonexistent,92.893,-46.2,5099.1,no
344,34,admin.,married,high.school,no,no,cellular,nov,wed,1,0,nonexistent,93.2,-42.0,5195.8,no
345,39,services,divorced,basic.6y,no,no,cellular,apr,fri,2,1,failure,93.075,-47.1,5099.1,no
346,26,self-employed,single,university.degree,no,no,cellular,may,wed,1,1,success,92.893,-46.2,5099.1,no
347,42,services,married,professional.course,yes,yes,cellular,nov,wed,1,0,nonexistent,93.2,-42.0,5195.8,no
348,39,technician,married,basic.9y,no,no,cellular,sep,fri,2,1,failure,92.379,-29.8,5017.5,no
349,30,blue-collar,married,basic.4y,no,no,telephone,may,tue,2,0,nonexistent,93.994,-36.4,5191.0,no
350,35,admin.,married,university.degree,yes,no,telephone,may,thu,5,0,nonexistent,93.994,-36.4,5191.0,no
351,48,blue-collar,married,professional.course,no,no,telephone,may,tue,3,0,nonexistent,93.994,-36.4,5191.0,no
352,38,admin.,single,university.degree,yes,yes,cellular,apr,mon,1,0,nonexistent,93.075,-47.1,5099.1,no
353,42,technician,married,basic.9y,no,no,telephone,may,tue,2,0,nonexistent,93.994,-36.4,5191.0,no
354,43,blue-collar,married,basic.4y,no,no,telephone,may,thu,1,0,nonexistent,93.994,-36.4,5191.0,no
355,31,admin.,single,university.degree,yes,no,cellular,may,fri,1,1,failure,92.893,-46.2,5099.1,no
357,34,blue-collar,married,professional.course,yes,no,telephone,jun,mon,1,0,nonexistent,94.465,-41.8,5228.1,no
358,42,technician,married,professional.course,yes,no,cellular,aug,wed,1,0,nonexistent,93.444,-36.1,5228.1,no
359,42,technician,married,university.degree,no,no,cellular,aug,thu,1,0,nonexistent,93.444,-36.1,5228.1,no
360,32,admin.,married,high.school,no,no,telephone,jun,mon,4,0,nonexistent,94.465,-41.8,5228.1,no
361,33,admin.,divorced,university.degree,no,no,telephone,may,wed,2,0,nonexistent,93.994,-36.4,5191.0,no
362,28,services,married,high.school,no,no,cellular,jul,tue,1,0,nonexistent,93.918,-42.7,5228.1,no
363,40,entrepreneur,married,university.degree,no,no,cellular,jul,mon,3,0,nonexistent,93.918,-42.7,5228.1,no
364,34,blue-collar,married,basic.9y,no,no,telephone,may,thu,2,0,nonexistent,93.994,-36.4,5191.0,no
365,47,housemaid,married,basic.4y,yes,yes,telephone,jun,mon,2,0,nonexistent,94.465,-41.8,5228.1,no
366,45,entrepreneur,married,high.school,no,no,telephone,jun,tue,2,0,nonexistent,94.465,-41.8,5228.1,no
367,69,retired,divorced,basic.4y,yes,no,cellular,apr,mon,1,0,nonexistent,93.075,-47.1,5099.1,yes
368,57,retired,single,university.degree,yes,no,cellular,jul,fri,1,0,nonexistent,93.918,-42.7,5228.1,no
369,36,admin.,married,basic.9y,yes,no,cellular,may,tue,1,1,failure,92.893,-46.2,5099.1,no
370,40,housemaid,single,university.degree,no,yes,telephone,may,wed,1,0,nonexistent,93.994,-36.4,5191.0,no
371,31,management,married,university.degree,no,no,cellular,aug,fri,3,0,nonexistent,93.444,-36.1,5228.1,no
372,36,retired,married,high.school,yes,no,cellular,apr,thu,6,0,nonexistent,93.075,-47.1,5099.1,no
373,41,blue-collar,married,basic.4y,no,no,telephone,may,mon,5,0,nonexistent,93.994,-36.4,5191.0,no
374,40,blue-collar,married,basic.6y,yes,no,cellular,may,thu,4,0,nonexistent,92.893,-46.2,5099.1,no
375,34,admin.,single,university.degree,no,no,cellular,aug,fri,1,0,nonexistent,93.444,-36.1,5228.1,no
376,54,technician,married,professional.course,yes,yes,cellular,nov,wed,1,0,nonexistent,93.2,-42.0,5195.8,no
377,59,retired,married,professional.course,yes,yes,cellular,jun,mon,1,0,nonexistent,92.963,-40.8,5076.2,yes
378,59,technician,married,high.school,no,no,telephone,jul,thu,8,0,nonexistent,93.918,-42.7,5228.1,no
379,44,blue-collar,divorced,basic.6y,no,no,cellular,may,thu,3,0,nonexistent,92.893,-46.2,5099.1,yes
380,28,unemployed,married,high.school,no,no,cellular,may,tue,1,1,failure,92.893,-46.2,5099.1,no
381,48,housemaid,married,basic.4y,no,yes,cellular,aug,mon,1,0,nonexistent,93.444,-36.1,5228.1,no
382,53,management,married,university.degree,yes,no,cellular,aug,mon,1,0,nonexistent,93.444,-36.1,5228.1,no
383,33,management,married,university.degree,yes,no,cellular,nov,mon,2,0,nonexistent,93.2,-42.0,5195.8,no
384,29,admin.,single,university.degree,yes,no,cellular,apr,wed,1,0,nonexistent,93.075,-47.1,5099.1,yes
385,35,self-employed,married,university.degree,no,no,telephone,nov,mon,1,0,nonexistent,93.2,-42.0,5195.8,no
386,55,services,married,high.school,no,no,cellular,may,fri,1,0,nonexistent,92.893,-46.2,5099.1,no
387,56,blue-collar,married,high.school,yes,no,cellular,aug,thu,11,0,nonexistent,93.444,-36.1,5228.1,no
388,48,blue-collar,married,basic.6y,yes,no,telephone,may,fri,5,0,nonexistent,93.994,-36.4,5191.0,yes
389,36,technician,divorced,professional.course,yes,no,cellular,aug,wed,1,0,nonexistent,93.444,-36.1,5228.1,no
390,49,technician,married,university.degree,yes,no,telephone,may,thu,2,0,nonexistent,93.994,-36.4,5191.0,no
391,34,admin.,married,high.school,no,no,cellular,jul,wed,5,0,nonexistent,93.918,-42.7,5228.1,yes
392,28,technician,single,professional.course,yes,no,cellular,may,mon,1,0,nonexistent,92.893,-46.2,5099.1,no
393,41,blue-collar,divorced,basic.9y,yes,no,cellular,may,thu,1,0,nonexistent,92.893,-46.2,5099.1,no
394,34,admin.,married,university.degree,yes,yes,cellular,jul,mon,7,0,nonexistent,93.918,-42.7,5228.1,no
395,43,admin.,married,university.degree,yes,yes,telephone,jul,tue,1,0,nonexistent,93.918,-42.7,5228.1,no
396,41,entrepreneur,married,professional.course,yes,no,cellular,jul,thu,1,0,nonexistent,93.918,-42.7,5228.1,no
397,29,admin.,single,university.degree,yes,no,cellular,aug,fri,1,0,nonexistent,93.444,-36.1,5228.1,no
398,53,blue-collar,single,basic.4y,yes,no,cellular,may,mon,1,0,nonexistent,92.893,-46.2,5099.1,no
399,31,technician,married,university.degree,no,no,cellular,may,mon,2,0,nonexistent,92.893,-46.2,5099.1,yes
400,53,services,married,basic.6y,yes,no,cellular,may,thu,6,0,nonexistent,92.893,-46.2,5099.1,no
401,30,technician,single,university.degree,yes,no,cellular,aug,thu,1,0,nonexistent,93.444,-36.1,5228.1,no
402,42,blue-collar,married,basic.6y,no,no,telephone,may,mon,1,0,nonexistent,93.994,-36.4,5191.0,no
404,49,technician,married,basic.6y,no,no,telephone,jun,tue,2,0,nonexistent,94.465,-41.8,5228.1,no
405,42,housemaid,married,university.degree,no,no,cellular,nov,mon,1,0,nonexistent,93.2,-42.0,5195.8,no
406,27,admin.,married,high.school,yes,no,telephone,jul,wed,5,0,nonexistent,93.918,-42.7,5228.1,no
407,27,admin.,married,high.school,no,yes,cellular,may,thu,1,1,failure,92.893,-46.2,5099.1,no
408,63,retired,married,university.degree,no,no,cellular,aug,tue,1,0,nonexistent,92.201,-31.4,5076.2,no
409,32,admin.,married,university.degree,yes,no,telephone,may,tue,2,0,nonexistent,93.994,-36.4,5191.0,no
410,31,self-employed,married,university.degree,yes,yes,telephone,jun,mon,1,0,nonexistent,94.465,-41.8,5228.1,no
411,55,retired,married,high.school,yes,no,cellular,jul,thu,24,0,nonexistent,93.918,-42.7,5228.1,no
412,50,blue-collar,married,basic.4y,no,no,cellular,aug,wed,2,0,nonexistent,93.444,-36.1,5228.1,no
413,32,services,single,basic.9y,yes,no,cellular,may,thu,1,1,failure,92.893,-46.2,5099.1,no
414,37,admin.,married,high.school,yes,no,telephone,may,fri,2,0,nonexistent,93.994,-36.4,5191.0,no
415,52,admin.,divorced,university.degree,no,no,cellular,jul,tue,2,0,nonexistent,93.918,-42.7,5228.1,no
416,42,blue-collar,married,basic.9y,yes,no,cellular,jul,thu,3,0,nonexistent,93.918,-42.7,5228.1,no
417,67,retired,married,university.degree,yes,no,telephone,apr,thu,4,0,nonexistent,93.075,-47.1,5099.1,no
418,40,blue-collar,married,basic.9y,yes,no,telephone,jun,tue,3,0,nonexistent,94.465,-41.8,5228.1,no
419,40,technician,married,professional.course,yes,no,cellular,aug,thu,6,0,nonexistent,93.444,-36.1,5228.1,no
420,36,unemployed,married,high.school,no,no,telephone,oct,thu,2,0,nonexistent,92.431,-26.9,5017.5,no
421,36,entrepreneur,divorced,basic.6y,yes,no,cellular,may,fri,4,0,nonexistent,92.893,-46.2,5099.1,no
422,32,services,married,high.school,yes,no,cellular,apr,mon,1,0,nonexistent,93.075,-47.1,5099.1,no
423,25,admin.,single,high.school,yes,no,telephone,jul,thu,2,0,nonexistent,93.918,-42.7,5228.1,no
424,41,admin.,married,basic.9y,yes,no,telephone,may,thu,1,0,nonexistent,93.994,-36.4,5191.0,no
426,30,admin.,divorced,university.degree,yes,no,cellular,aug,thu,10,0,nonexistent,93.444,-36.1,5228.1,no
427,31,technician,single,university.degree,yes,no,cellular,may,fri,7,1,failure,92.893,-46.2,5099.1,yes
428,48,admin.,single,university.degree,no,no,cellular,aug,thu,4,0,nonexistent,93.444,-36.1,5228.1,no
429,32,admin.,single,university.degree,yes,yes,cellular,aug,tue,3,0,nonexistent,93.444,-36.1,5228.1,no
430,49,services,married,high.school,no,no,cellular,jul,wed,1,0,nonexistent,93.918,-42.7,5228.1,no
431,30,admin.,single,high.school,no,no,telephone,may,thu,3,0,nonexistent,93.994,-36.4,5191.0,no
432,36,admin.,married,high.school,no,no,telephone,may,tue,1,0,nonexistent,92.893,-46.2,5099.1,yes
434,33,technician,single,university.degree,no,no,cellular,nov,fri,1,0,nonexistent,93.2,-42.0,5195.8,no
435,46,blue-collar,single,professional.course,no,no,telephone,may,wed,5,0,nonexistent,93.994,-36.4,5191.0,no
436,76,retired,married,university.degree,no,no,cellular,dec,thu,1,1,failure,92.713,-33.0,5023.5,no
437,48,management,married,university.degree,yes,no,cellular,oct,wed,1,1,failure,92.431,-26.9,5017.5,yes
439,48,self-employed,divorced,high.school,yes,no,cellular,nov,mon,1,0,nonexistent,93.2,-42.0,5195.8,no
440,39,blue-collar,married,basic.6y,yes,no,telephone,may,wed,2,0,nonexistent,93.994,-36.4,5191.0,no
441,30,admin.,single,university.degree,no,no,telephone,may,wed,1,0,nonexistent,93.994,-36.4,5191.0,no
442,48,technician,married,high.school,yes,no,telephone,may,fri,3,0,nonexistent,93.994,-36.4,5191.0,no
443,36,admin.,married,university.degree,yes,no,cellular,aug,wed,2,0,nonexistent,93.444,-36.1,5228.1,no
444,34,blue-collar,married,basic.6y,no,yes,telephone,may,tue,2,0,nonexistent,93.994,-36.4,5191.0,no
445,54,management,married,basic.6y,no,no,telephone,jun,wed,3,0,nonexistent,94.465,-41.8,5228.1,no
446,33,self-employed,single,university.degree,yes,no,telephone,jun,mon,2,0,nonexistent,94.465,-41.8,5228.1,no
447,32,self-employed,married,professional.course,no,yes,telephone,may,fri,5,0,nonexistent,92.893,-46.2,5099.1,no
448,54,technician,married,professional.course,yes,no,telephone,may,wed,3,0,nonexistent,93.994,-36.4,5191.0,no
449,37,technician,divorced,professional.course,no,no,telephone,may,wed,1,0,nonexistent,93.994,-36.4,5191.0,no
450,41,blue-collar,divorced,high.school,yes,no,cellular,apr,mon,1,0,nonexistent,93.075,-47.1,5099.1,no
451,32,technician,single,university.degree,no,no,cellular,may,fri,1,0,nonexistent,92.893,-46.2,5099.1,no
452,54,services,single,high.school,no,no,telephone,may,thu,1,0,nonexistent,93.994,-36.4,5191.0,no
453,37,admin.,single,high.school,no,no,cellular,may,fri,11,0,nonexistent,92.893,-46.2,5099.1,no
454,34,technician,divorced,professional.course,no,no,telephone,jun,mon,3,0,nonexistent,94.465,-41.8,5228.1,no
455,29,admin.,single,high.school,no,no,cellular,jul,fri,1,0,nonexistent,92.469,-33.6,5076.2,yes
456,42,entrepreneur,married,basic.6y,no,no,telephone,may,mon,1,0,nonexistent,93.994,-36.4,5191.0,no
457,78,retired,married,basic.4y,yes,no,cellular,jul,mon,1,2,success,94.215,-40.3,4991.6,yes
458,50,technician,married,professional.course,no,no,cellular,jul,thu,2,0,nonexistent,93.918,-42.7,5228.1,no
459,31,student,single,university.degree,no,no,telephone,may,mon,2,0,nonexistent,93.994,-36.4,5191.0,no
460,34,technician,single,university.degree,no,no,cellular,jul,tue,1,0,nonexistent,93.918,-42.7,5228.1,no
461,42,blue-collar,married,basic.4y,yes,no,cellular,jul,wed,4,0,nonexistent,93.918,-42.7,5228.1,yes
462,33,unemployed,married,basic.9y,yes,no,telephone,nov,wed,1,0,nonexistent,93.2,-42.0,5195.8,no
463,24,student,single,high.school,yes,no,telephone,aug,fri,1,0,nonexistent,92.201,-31.4,5076.2,no
464,29,technician,single,university.degree,yes,no,cellular,jun,wed,1,0,nonexistent,92.963,-40.8,5076.2,no
465,36,technician,married,university.degree,yes,no,cellular,jul,mon,1,0,nonexistent,93.918,-42.7,5228.1,no
466,26,blue-collar,married,high.school,no,no,cellular,jul,wed,3,0,nonexistent,93.918,-42.7,5228.1,no
467,29,services,married,high.school,yes,no,telephone,may,tue,4,0,nonexistent,93.994,-36.4,5191.0,no
